barkod,miktar,markalar,alerjenler,eser_miktarlar,icerik_sayisi,nutriscore_notu,nova_grubu,yesil_skor_notu,palmiye_yagi_icermez,vejetaryen,vegan_durumu,enerji_kcal,yag_g,doymus_yag_g,karbonhidrat_g,seker_g,lif_g,protein_g,tuz_g,alkol_yuzde,meyve_sebze_baklagil_yuzde,birim,kategori_listesi,etiketler_listesi
3038359011481,210.0,panzani,[],[],13.0,A,4.0,B,True,True,yes,62.0,2.3,0.3,8.0,6.3,1.3,1.6,0.89,,,g,"['Condiments', 'Sauces', 'Meal sauces', 'Tomato sauces', 'Tomato sauces with basil']","['Nutriscore', 'Nutriscore Grade A', 'Triman', 'Végétarien']"
3256228686619,500.0,u,['Gluten'],['Soybeans'],1.0,A,1.0,A,True,True,yes,364.0,6.9,0.6,56.0,1.2,11.0,14.0,0.01,,0.0,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Breakfasts', 'Cereals and potatoes', 'Cereals and their products', 'Breakfast cereals', 'Flakes', 'Cereal flakes', 'Rolled flakes', 'Rolled oats']","['Organic', 'EU Organic', '100% recyclable packaging', 'FR-BIO-01', 'FSC', 'FSC Mix', 'Nutriscore', 'Nutriscore Grade A', 'Packaged in France', 'Transformed in France', 'AB Agriculture Biologique', 'fr:avoine France']"
3256229255630,350.0,u,"['Gluten', 'Milk', 'Nuts']","['Gluten', 'Milk', 'Nuts', 'Soybeans']",17.0,A,3.0,C,True,True,no,454.0,18.0,2.0,56.0,13.0,7.7,13.0,0.01,,3.0,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Breakfasts', 'Cereals and potatoes', 'Cereals and their products', 'Frozen foods', 'Breakfast cereals', 'Mueslis', 'Cereals with nuts', 'Mueslis with nuts']","['FSC', 'Nutriscore', 'Nutriscore Grade A', 'Triman']"
3100881040809,1150.0,st yorre,[],[],1.0,A,1.0,,True,True,yes,,,,,,,,0.427,,,ml,"['Beverages and beverages preparations', 'Beverages', 'Carbonated drinks', 'Waters', 'Spring waters', 'Carbonated waters', 'Mineral waters', 'Unsweetened beverages', 'Natural mineral waters', 'Carbonated mineral waters']",['Triman']
3229820794631,130.0,bjorg,"['Gluten', 'Soybeans']","['Milk', 'Sesame seeds', 'Soybeans']",5.0,A,3.0,A,True,True,yes,379.0,2.2,0.5,80.0,0.6,3.5,8.0,0.2,0.0,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Puffed cereal cakes', 'Puffed multigrain cakes', ""Aliments d'origine végétale"", 'Aliments et boissons à base de végétaux', 'Céréales et dérivés', 'Céréales et pommes de terre', 'Galettes de céréales soufflées', 'Galettes de riz complet soufflé', 'Galettes de riz soufflé', 'Surgelés']","['Low or no salt', 'Low salt', 'No gluten', 'Organic', 'EU Organic', 'Non-EU Agriculture', 'BE-BIO-02', 'Certified B Corporation', 'EU Agriculture', 'EU/non-EU Agriculture', 'FR-BIO-01', 'Made in Belgium', 'Nutriscore', 'Nutriscore Grade A', 'AB Agriculture Biologique', 'Triman', 'fr:Ecocert-france']"
3478820043625,500.0,jardin bio eric,"['Eggs', 'Gluten']",[],6.0,A,4.0,,True,True,no,366.0,1.9,0.25,74.0,2.5,4.5,11.0,0.017,,0.0,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Pastas', 'Cereal pastas', 'Dry pastas', 'Durum wheat pasta', 'Spaghetti', 'Whole or semi-whole durum wheat pasta', 'Durum wheat spaghetti', 'Flavored and colored dry pastas', 'Whole or semi-whole durum wheat spaghetti', 'fr:Spaghetti au blé dur semi complet', 'fr:Spaghetti au quinoa']","['Organic', 'EU Organic', 'No artificial flavors', 'Non-EU Agriculture', '1% for the planet', 'EU Agriculture', 'EU/non-EU Agriculture', 'FR-BIO-01', 'Green Dot', 'Made in France', 'No colorings', 'Nutriscore', 'Nutriscore Grade A', 'AB Agriculture Biologique']"
3175681120556,250.0,céréal bio,['Gluten'],"['Celery', 'Eggs', 'Milk', 'Mustard', 'Nuts', 'Sesame seeds', 'Soybeans']",6.0,A,3.0,,False,True,yes,164.0,5.8,0.9,20.0,0.0,7.7,4.1,0.41,,,g,"['Meals', 'fr:Céréales préparées', 'Microwave meals']","['Organic', 'EU Organic', 'Non-EU Agriculture', 'Source of fibre', 'EU Agriculture', 'EU/non-EU Agriculture', 'Green Dot', 'High fibres', 'Nutriscore', 'Nutriscore Grade A', 'AB Agriculture Biologique']"
3023290027332,280.0,siggi's,['Milk'],[],2.0,A,3.0,A,True,True,no,52.0,0.0,0.0,3.5,3.5,,9.5,0.1,,,g,"['Dairies', 'Fermented foods', 'Fermented milk products', 'Cheeses', 'Desserts', 'Dairy desserts', 'Fermented dairy desserts', 'Plain fermented dairy desserts', 'Skyrs', 'Plain skyrs']",['Green Dot']
8402001012051,125.0,hacendado,['Milk'],[],4.0,A,4.0,A,True,True,no,48.0,2.0,1.4,4.7,0.0,0.0,5.8,0.0,0.0,,g,"['Dairies', 'Fermented foods', 'Fermented milk products', 'Desserts', 'Dairy desserts', 'Fermented dairy desserts', 'Yogurts', 'Cow milk yogurts', 'Greek-style yogurts']",[]
3270190020936,1.0,carrefour classic,['Milk'],[],4.0,A,3.0,A,True,,no,48.0,0.0,0.0,4.5,4.0,0.0,7.5,0.09,,0.0,kg,"['Dairies', 'Fermented foods', 'Fermented milk products', 'Cheeses', 'Desserts', 'Dairy desserts', 'Fermented dairy desserts', 'Fromages blancs - petit suisses and skyr', 'Plain fermented dairy desserts', 'fr:Fromages blancs', 'Fat free plain fresh cream cheese', 'fr:Fromages blancs natures']","['Low or no fat', 'Source of proteins', 'Calcium source', 'French milk', 'Green Dot', 'High in calcium', 'High proteins', 'Made in France', 'No fat', 'Nutriscore', 'Nutriscore Grade A']"
8710637105390,370.0,gruma,['Gluten'],[],19.0,A,4.0,A,,True,yes,312.0,7.0,0.9,52.0,1.0,6.4,7.3,0.92,,0.0,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Breads', 'Flatbreads', 'White breads', 'Wheat breads', 'Wheat flatbreads']","['Vegetarian', 'No artificial preservatives', 'Vegan', 'European Vegetarian Union', 'European Vegetarian Union Vegan', 'No artificial colors', 'Nutriscore', 'Nutriscore Grade A']"
5410188024647,500.0,alvalle,[],['Gluten'],9.0,A,3.0,A,True,True,yes,40.0,2.2,0.4,3.5,3.3,1.2,0.9,0.62,,,ml,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Meals', 'Soups', 'Vegetable soups', 'Cold soups', 'Gazpacho']","['No gluten', 'Vegetarian', 'No preservatives', 'Vegan', 'FSC', 'FSC Mix', 'Green Dot', 'No additives', 'No colorings', 'Nutriscore', 'Nutriscore Grade A', 'Triman', 'Fsc-c081801']"
8480000180025,6.0,hacendado,['Fish'],[],3.0,A,3.0,,True,False,no,306.0,18.0,2.9,0.9,0.3,,21.0,0.54,,,latas,"['Seafood', 'Fishes and their products', 'Canned foods', 'Fishes', 'Fatty fishes', 'Canned fishes', 'Tunas', 'Canned tunas', 'Tunas in oil', 'Tuna in olive oil', 'es:Atún claro en aceite de oliva']","['Green Dot', 'es:Especie-protegida']"
3270190212980,300.0,carrefour,['Mustard'],"['Celery', 'Crustaceans', 'Eggs', 'Fish', 'Gluten', 'Milk', 'Molluscs', 'Nuts', 'Sesame seeds', 'Soybeans']",19.0,A,4.0,A,True,True,maybe,94.0,7.3,0.5,4.7,4.4,3.0,0.9,0.59,,81.516015625,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Snacks', 'Salty snacks', 'Vegetables based foods', 'Appetizers', 'Meals', 'Vegetables', 'Fresh foods', 'Prepared vegetables', 'Carrots', 'Fresh meals', 'Cold starters', 'Grated carrots', 'Salads']","['Distributor labels', 'No preservatives', 'Nutriscore', 'Nutriscore Grade A', 'fr:Testé par le panel test Carrefour', 'fr:Labels-von-distributoren']"
8076809513692,400.0,barilla,[],[],14.0,A,4.0,A,True,,maybe,67.0,3.7,0.4,6.2,0.0,1.8,1.4,0.96,,87.8,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Vegetable-based foods and beverages', 'Condiments', 'Vegetables based foods', 'Tomatoes and their products', 'Sauces', 'Pasta sauces', 'Tomato sauces', 'Neapolitan sauces']","['No gluten', 'No preservatives', 'Green Dot', 'Made in Italy', 'Triman']"
5411188121213,400.0,alpro,"['Nuts', 'Soybeans', 'fi:kuoritut-soijapavut']",['Nuts'],24.0,A,4.0,A,,True,yes,65.0,3.3,0.6,2.2,2.2,1.3,5.6,0.325,,15.7,g,"['Plant-based foods and beverages', 'Fermented foods', 'Dairy substitutes', 'Desserts', 'Vegan products', 'Non-dairy desserts', 'Non-dairy fermented foods', 'Non-dairy yogurts', 'Soy milk yogurts', 'Plain soy yogurts']","['Vegetarian', 'No gluten', 'Vegan', 'No lactose', 'Plant based', 'The Vegan Society']"
3083681116939,750.0,bonduelle,"['Gluten', 'Milk', 'Cereals-with-gluten']",['Celery'],19.0,A,4.0,A,True,True,no,44.0,2.7,0.7,7.4,2.3,3.3,1.7,0.71,,65.7455122655123,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Vegetable-based foods and beverages', 'Frozen foods', 'Meals', 'Vegetables based foods', 'Vegetables', 'Frozen plant-based foods', 'Frozen vegetables', 'Combination Meals', 'Frozen plant-based foods mixes', 'Mixed vegetables', 'Pan-fried dishes', 'Frozen mixed vegetables', 'Frozen ready-made meals', 'Pan-fried vegetables', 'Frozen pan-fried vegetables without mushrooms', 'fr:Poêlées à la paysanne', 'Vegetables - Prepared/Processed (Frozen)']","['Vegetarian', 'No preservatives', 'Nutriscore', 'Nutriscore Grade A']"
4056489758716,200.0,lidl,['Sesame seeds'],"['Crustaceans', 'Eggs', 'Fish', 'Gluten', 'Milk', 'Mustard', 'Nuts', 'Soybeans']",13.0,A,3.0,B,True,True,yes,254.0,19.8,2.0,7.5,0.7,8.2,7.4,1.18,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Condiments', 'Spreads', 'Plant-based spreads', 'Salted spreads', 'Sauces', 'Dips', 'Hummus']","['Nutriscore', 'Nutriscore Grade A', 'Triman']"
6111162001553,4.0,delicia,[],['Nuts'],1.0,A,1.0,E,True,True,yes,50.0,1.042,0.176,6.635,5.312,1.661,1.689,0.524,,77.276,,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Vegetables based foods', 'Tomatoes and their products', 'Double concentrate tomato paste']",[]
3341430551449,52.0,tam,"['Fish', 'Soybeans']",[],4.0,A,3.0,E,True,False,no,231.0,14.2,0.001,0.0,0.0,0.0,25.8,1.0,0.0,,g,"['Seafood', 'Fishes and their products', 'Canned foods', 'Fishes', 'Fatty fishes', 'Canned fishes', 'Tunas', 'Canned tunas']",[]
20023218,400.0,combino,[],[],9.0,A,4.0,A,True,True,yes,59.0,2.9,0.4,5.1,5.1,,1.4,0.7875,,,ml,"['Plant-based foods and beverages', 'Plant-based foods', 'Legumes and their products', 'Condiments', 'Legumes', 'Sauces', 'Meal sauces', 'Tomato sauces', 'Vegetable sauces', 'Neapolitan sauces', 'Tomato sauces with vegetables', 'Groceries']",['Green Dot']
5201054017418,450.0,fage,['Milk'],[],7.0,A,1.0,B,True,True,no,54.0,0.0,0.0,3.0,3.0,,10.3,0.0975,,0.0,g,"['Dairies', 'Fermented foods', 'Fermented milk products', 'Desserts', 'Dairy desserts', 'Fermented dairy desserts', 'Yogurts', 'Greek-style yogurts']","['Low or no fat', 'Vegetarian', 'No gluten', 'No preservatives', 'Calcium source', 'No added sugar', 'No additives', 'No fat', 'Vegetarian Society']"
8076809535755,200.0,barilla,[],[],8.0,A,4.0,A,True,,maybe,64.0,2.6,0.3,7.6,5.9,1.9,1.6,0.9,,,g,"['Condiments', 'Sauces', 'Meal sauces', 'Tomato sauces', 'Tomato sauces with basil', 'Groceries']","['No gluten', 'No preservatives', 'Triman']"
3478820003193,250.0,jardin bio,['Sesame seeds'],"['Eggs', 'Gluten', 'Milk', 'Soybeans']",16.0,A,3.0,C,True,True,yes,175.0,6.9,1.2,18.0,3.0,6.5,6.9,0.7,,,g,"['Canned foods', 'Meats and their products', 'Meals', 'Meals with meat', 'Poultry meals', 'fr:Céréales préparées', 'Meals with chicken', 'Microwave meals', 'Quinoa dishes']","['Organic', 'EU Organic', 'Non-EU Agriculture', '1% for the planet', 'EU Agriculture', 'EU/non-EU Agriculture', 'FR-BIO-01', 'Made in France', 'No flavors', 'Nutriscore', 'Nutriscore Grade A', 'AB Agriculture Biologique']"
8000500359488,90.0,ferrero rocher,"['Gluten', 'Milk', 'Nuts', 'Soybeans']",['Nuts'],14.0,A,4.0,E,False,,no,616.0,44.4444444444444,21.6666666666667,46.1111111111111,45.5555555555556,,6.11111111111111,0.161111111111111,,,g,"['Snacks', 'Sweet snacks', 'Cocoa and its products', 'Chocolates', 'Dark chocolates', 'Milk chocolates', 'Chocolates with hazelnuts', 'Dark chocolates with hazelnuts']","['Green Dot', 'Triman']"
3175681104112,250.0,céréal bio,"['Gluten', 'Soybeans']","['Celery', 'Eggs', 'Milk', 'Mustard', 'Nuts', 'Sesame seeds']",15.0,A,3.0,,True,True,yes,89.0,3.1,0.5,8.5,1.4,4.4,4.5,0.66,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Legumes and their products', 'Meals', 'Vegetable-based foods and beverages', 'Prepared vegetables', 'Purées', 'Mashed vegetables', 'Microwave meals', 'Plant-based meals']","['Organic', 'Vegetarian', 'Certified by Ecocert', 'EU Organic', 'No preservatives', 'Non-EU Agriculture', 'Source of fibre', 'Source of proteins', 'Vegan', 'EU Agriculture', 'EU/non-EU Agriculture', 'European Vegetarian Union', 'European Vegetarian Union Vegan', 'FR-BIO-10', 'High fibres', 'High proteins', 'Made in France', 'No colorings', 'Nutriscore', 'Nutriscore Grade A', 'AB Agriculture Biologique']"
3083681095319,265.0,cassegrain,[],['En-en-valeur-nutritionnel'],8.0,A,4.0,A,True,True,yes,59.0,0.7,0.0,7.6,3.8,4.2,3.6,0.77,,95.4170883330924,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Legumes and their products', 'Vegetable-based foods and beverages', 'Canned foods', 'Legumes', 'Vegetables based foods', 'Canned plant-based foods', 'Canned vegetables', 'Canned legumes', 'Canned peas and carrots', 'Vegetables - Prepared/Processed (Shelf Stable)']","['Vegetarian', 'No preservatives', 'Vegan', 'Nutriscore', 'Nutriscore Grade A', 'Triman']"
8008343200486,500.0,rummy,['Gluten'],[],1.0,A,,B,False,True,yes,356.0,1.6,0.4,69.5,2.8,6.2,14.5,0.005,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Pastas', 'Cereal pastas', 'Dry pastas', 'Durum wheat pasta', 'Fusilli', 'Dry durum wheat pasta', 'es:Fusilli de trigo duro']",[]
3250393048029,4.0,pâturages,['Milk'],[],2.0,A,1.0,A,True,True,no,50.0,0.5,0.1,3.7,3.4,0.5,8.5,0.1,,,x,"['Dairies', 'Fermented foods', 'Fermented milk products', 'Desserts', 'Dairy desserts', 'Fermented dairy desserts', 'Skyrs']","['Nutriscore', 'Nutriscore Grade A', 'Triman']"
3175681797420,200.0,gerlinea,"['Gluten', 'Milk', 'Soybeans']","['Eggs', 'Lupin', 'Nuts', 'Soybeans']",31.0,A,4.0,C,True,,no,438.0,14.0,2.0,57.0,14.0,8.1,17.0,0.38,,,g,"['Snacks', 'Sweet snacks', 'Biscuits and cakes', 'Biscuits', 'Chocolate biscuits', 'fr:Encas équilibré']","['Sustainable', 'Source of fibre', 'Source of proteins', 'Sustainable Palm Oil', 'Green Dot', 'High fibres', 'High proteins', 'Made in France', 'No palm oil', 'Nutriscore', 'Nutriscore Grade B', 'Triman']"
3564700582640,250.0,epi d'or,"['Gluten', 'Milk']",['Milk'],6.0,A,3.0,B,True,True,yes,396.0,4.3,0.5,65.0,2.8,11.0,12.0,1.0,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Snacks', 'Cereals and potatoes', 'Extruded crispbreads']","['Source of fibre', 'High fibres', 'Nutriscore', 'Nutriscore Grade A']"
1318180,800.0,sainsbury's,"['Gluten', 'Soybeans']","['Gluten', 'Spelt-wheat']",21.0,A,4.0,A,False,True,maybe,270.0,7.5,1.1,34.2,0.0,7.4,12.8,0.84,,0.0,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Breads', 'Sliced breads', 'Multigrain sliced breads', 'Wholemeal breads']","['Sustainable', 'Source of fibre', 'Source of proteins', 'Sustainable Palm Oil', 'High fibres']"
8005110170300,3.0,mutti,[],[],2.0,A,3.0,A,True,True,yes,26.0,0.2,0.1,3.9,2.8,1.1976,1.2,0.3,,99.8,x,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Canned foods', 'Vegetables based foods', 'Canned plant-based foods', 'Vegetables', 'Canned vegetables', 'Tomatoes and their products', 'Tomatoes', 'Canned tomatoes', 'Tomato pulps']","['No preservatives', 'FSC', 'FSC Mix', 'Green Dot', 'No additives', 'Nutriscore', 'Nutriscore Grade A', ""fr:Saveurs de l'Année"", ""fr:Saveurs de l'Année 2014"", ""fr:Saveurs de l'Année 2015"", 'fr:100\xa0% filière contrôlée', 'fr:CheckFruit', 'fr:FSC C109161']"
20522605,500.0,baresa,[],[],1.0,A,1.0,A,True,True,yes,35.0,0.1,0.1,5.0,4.4,2.2,1.8,0.0975,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Condiments', 'Vegetables based foods', 'Sauces', 'Tomatoes and their products', 'Strained tomatoes']","['Vegetarian', 'Vegan', 'FSC', 'FSC Mix', 'Nutriscore', 'Nutriscore Grade A']"
5690845000577,400.0,isey skyr,['Milk'],[],13.0,A,4.0,A,True,,no,57.0,0.2023,0.09792,5.962,4.9561,0.265,2.8746,0.095066,,9.0,g,"['Dairies', 'Fermented foods', 'Fermented milk products', 'Cheeses', 'Desserts', 'Dairy desserts', 'Fermented dairy desserts', 'Fromages blancs - petit suisses and skyr', 'Skyrs']","['Low or no sugar', 'Low sugar', 'Green Dot', 'No lactose', 'Nutriscore', 'Nutriscore Grade A']"
6111032009436,240.0,danone,['Milk'],[],7.0,A,,B,False,True,no,64.0,1.2,0.8,9.9,5.5,1.5,2.7,0.0,0.0,,g,"['Dairies', 'Fermented foods', 'Fermented milk products', 'Desserts', 'Dairy desserts', 'Fermented dairy desserts', 'Yogurts', 'Bifidus yogurts']",[]
3177500000742,600.0,biscuiterie d'agen,['Gluten'],[],2.0,A,1.0,,True,True,yes,364.0,0.8,0.18,76.9,1.1,3.5,10.6,0.01,,0.0,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Breads', 'Flatbreads', 'Unleavened breads', 'fr:Pains azymes à la farine de blé']","['Low or no fat', 'Low or no salt', '100% natural', 'Made in France', 'No added fat', 'No added salt', 'No added sugar', 'Nutriscore', 'Nutriscore Grade A', 'Triman']"
8480000094889,500.0,hacendado,"['Gluten', 'Soybeans']","['Milk', 'Nuts', 'Soybeans']",5.0,A,3.0,C,True,True,yes,373.0,1.66666666666667,0.166666666666667,75.0,0.666666666666667,4.66666666666667,10.3333333333333,0.6,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Breakfasts', 'Cereals and potatoes', 'Cereals and their products', 'Breakfast cereals']","['Vegetarian', 'Source of fibre', 'Vegan', 'Green Dot', 'High fibres', 'No added sugar', 'es:Recicla amarillo', 'es:Recicla azul']"
7613035982116,190.0,nestlé,['Gluten'],"['Celery', 'Eggs', 'Mustard', 'Sesame seeds', 'Soybeans']",26.0,A,4.0,,True,True,yes,187.0,7.5,0.6,18.0,2.0,8.7,7.5,1.2,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Meat alternatives', 'Refrigerated foods', 'Refrigerated plant-based foods', 'Vegetarian balls', 'Falafels', 'Refrigerated falafel']","['Vegetarian', 'Source of fibre', 'Vegan', 'European Vegetarian Union', 'European Vegetarian Union Vegan', 'High fibres', 'No additives', 'Nutriscore', 'Nutriscore Grade A', 'Triman']"
3083681027860,390.0,cassegrain,[],[],6.0,A,3.0,A,True,True,yes,20.0,0.1,0.1,2.3,1.3,2.4,1.4,0.79,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Fruits and vegetables based foods', 'Legumes and their products', 'Vegetable-based foods and beverages', 'Canned foods', 'Legumes', 'Vegetables based foods', 'Canned plant-based foods', 'Vegetables', 'Canned vegetables', 'Green beans', 'Canned legumes', 'Canned green beans', 'Vegetables - Prepared/Processed (Shelf Stable)']","['Vegetarian', 'No preservatives', 'Vegan', 'Green Dot', 'Nutriscore', 'Nutriscore Grade A', 'Triman']"
8076809514439,1.0,barilla,['Gluten'],"['Mustard', 'Soybeans']",2.0,A,1.0,A,True,True,yes,359.0,2.0,0.5,71.0,3.5,3.0,13.0,0.01,,0.0,kg,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Pastas', 'Cereal pastas', 'Dry pastas', 'Durum wheat pasta', 'Dry durum wheat pasta', 'fr:Coquillettes', 'fr:Coquillettes de blé dur']",['Vegetarian']
6130760000102,100.0,soummam,['Milk'],['Milk'],3.0,A,1.0,A,True,True,no,48.0,1.9,1.24,4.28,0.0,0.0,3.5,0.11,,0.0,g,"['Dairies', 'Fermented foods', 'Fermented milk products', 'Desserts', 'Dairy desserts', 'Fermented dairy desserts', 'Yogurts', 'Plain fermented dairy desserts', 'Plain yogurts']",[]
4056489724070,175.0,milbona,['Milk'],['Milk'],29.0,A,4.0,D,False,True,no,86.0,3.9,2.5,10.2,8.2,0.0,17.5,0.56,,0.0,gram,"['Dairies', 'Desserts', 'Dairy desserts', 'Entremets - mousses and creamy puddings', 'Chocolate desserts', 'Sweet mousses', 'Dairy Mousses', 'Chocolate mousses']","['Source of proteins', 'Green Dot', 'High proteins', 'No added sugar', 'No lactose', 'Nutriscore', 'Nutriscore Grade A', 'Rainforest Alliance', 'Rainforest Alliance Cocoa']"
5070000126579,360.0,bio&me,"['Gluten', 'Nuts', 'Hazlenuts']","['May-contain-traces-of-other-nuts', 'While-we-don-t-use-wheat-a-gluten-containing-grain-in-our-products', 'Our-bakery-does-handle-wheat-so-unfortunately-we-re-not-currently-suitable-for-coeliacs-we-re-working-on-that']",15.0,A,4.0,B,True,True,yes,402.0,14.4,2.2,50.2,9.6,14.4,10.9,0.03,,33.7708333333333,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Breakfasts', 'Cereals and potatoes', 'Cereals and their products', 'Breakfast cereals', 'Mueslis']","['Vegetarian', 'No added sugar', 'es:Natural', 'Gut-friendly', 'Prebiotic']"
3175681197350,220.0,gerblé,['Gluten'],"['Eggs', 'Lupin', 'Milk', 'Nuts', 'Sesame seeds', 'Soybeans']",6.0,A,1.0,,True,True,yes,355.0,7.0,1.3,27.0,6.9,18.0,37.0,0.07,,,g,"['Plant-based foods and beverages', 'Plant-based foods', 'Cereals and potatoes', 'Cereals and their products', 'Cereal germs', 'Wheat germ', 'fr:Aliments-dietetiques']","['Rich in vitamin E', 'Source of fibre', 'Source of proteins', 'High fibres', 'High proteins', 'Made in France', 'Magnesium source', 'Nutriscore', 'Nutriscore Grade A', 'Rich in vitamin B1', 'Rich in vitamin B9', 'Triman', 'fr:Boite imprimée avec des encres végétales', 'fr:Riche en Sélénium', 'fr:Riche en manganèse', 'fr:Riche en phosphore', 'fr:Riche en vitamine B2', 'fr:Riche en zinc', 'fr:Source de potassium']"
